date,lon,lat,city,pr
1979-07-02,-17.5,14.73,Dakar,0.0
1979-07-03,-17.5,14.73,Dakar,0.0
1979-07-04,-17.5,14.73,Dakar,0.0
1979-07-05,-17.5,14.73,Dakar,0.0
1979-07-06,-17.5,14.73,Dakar,0.0
1979-07-07,-17.5,14.73,Dakar,0.0
1979-07-08,-17.5,14.73,Dakar,0.0
1979-07-09,-17.5,14.73,Dakar,0.0
1979-07-10,-17.5,14.73,Dakar,0.11967364549636841
1979-07-11,-17.5,14.73,Dakar,24.850274658203126
1979-07-12,-17.5,14.73,Dakar,0.7415963172912597
1979-07-13,-17.5,14.73,Dakar,0.22557635307312013
1979-07-14,-17.5,14.73,Dakar,0.0
1979-07-15,-17.5,14.73,Dakar,0.03294248878955841
1979-07-16,-17.5,14.73,Dakar,1.3517499923706056
1979-07-17,-17.5,14.73,Dakar,0.0
1979-07-18,-17.5,14.73,Dakar,0.0
1979-07-19,-17.5,14.73,Dakar,20.393223571777344
1979-07-20,-17.5,14.73,Dakar,32.04945373535156
1979-07-21,-17.5,14.73,Dakar,0.07168495655059814
1979-07-22,-17.5,14.73,Dakar,0.46506195068359374
1979-07-23,-17.5,14.73,Dakar,0.4217089653015137
1979-07-24,-17.5,14.73,Dakar,0.09740557670593261
1979-07-25,-17.5,14.73,Dakar,0.0
1979-07-26,-17.5,14.73,Dakar,14.878778076171875
1979-07-27,-17.5,14.73,Dakar,1.9014005661010742
1979-07-28,-17.5,14.73,Dakar,0.0
1979-07-29,-17.5,14.73,Dakar,0.13546035289764405
1979-07-30,-17.5,14.73,Dakar,0.3370750904083252
1979-07-31,-17.5,14.73,Dakar,0.050064629316329955
1979-08-01,-17.5,14.73,Dakar,0.23790528774261474
1979-08-02,-17.5,14.73,Dakar,0.0
1979-08-03,-17.5,14.73,Dakar,0.0
1979-08-04,-17.5,14.73,Dakar,0.21090147495269776
1979-08-05,-17.5,14.73,Dakar,0.08384289145469666
1979-08-06,-17.5,14.73,Dakar,0.0
1979-08-07,-17.5,14.73,Dakar,0.0
1979-08-08,-17.5,14.73,Dakar,0.0
1979-08-09,-17.5,14.73,Dakar,0.21926193237304686
1979-08-10,-17.5,14.73,Dakar,14.236265563964844
1979-08-11,-17.5,14.73,Dakar,0.0
1979-08-12,-17.5,14.73,Dakar,0.0
1979-08-13,-17.5,14.73,Dakar,0.0
1979-08-14,-17.5,14.73,Dakar,0.0
1979-08-15,-17.5,14.73,Dakar,0.0
1979-08-16,-17.5,14.73,Dakar,0.0
1979-08-17,-17.5,14.73,Dakar,0.0
1979-08-18,-17.5,14.73,Dakar,0.12444223165512085
1979-08-19,-17.5,14.73,Dakar,0.0
1979-08-20,-17.5,14.73,Dakar,0.0
1979-08-21,-17.5,14.73,Dakar,0.08754477500915528
1979-08-22,-17.5,14.73,Dakar,20.107630920410156
1979-08-23,-17.5,14.73,Dakar,1.8822298049926758
1979-08-24,-17.5,14.73,Dakar,0.055464303493499754
1979-08-25,-17.5,14.73,Dakar,13.840293884277344
1979-08-26,-17.5,14.73,Dakar,3.079482650756836
1979-08-27,-17.5,14.73,Dakar,2.7924322128295898
1979-08-28,-17.5,14.73,Dakar,0.0
1979-08-29,-17.5,14.73,Dakar,0.7577211856842041
1979-08-30,-17.5,14.73,Dakar,0.0
1979-08-31,-17.5,14.73,Dakar,15.452664184570313
1979-09-01,-17.5,14.73,Dakar,18.0220458984375
1979-09-02,-17.5,14.73,Dakar,0.18339025974273682
1979-09-03,-17.5,14.73,Dakar,0.7847961902618408
1979-09-04,-17.5,14.73,Dakar,5.000733947753906
1979-09-05,-17.5,14.73,Dakar,0.16309140920639037
1979-09-06,-17.5,14.73,Dakar,0.0
1979-09-07,-17.5,14.73,Dakar,0.0
1979-09-08,-17.5,14.73,Dakar,0.0
1979-09-09,-17.5,14.73,Dakar,0.055819010734558104
1979-09-10,-17.5,14.73,Dakar,0.26302907466888426
1979-09-11,-17.5,14.73,Dakar,1.627587890625
1979-09-12,-17.5,14.73,Dakar,0.04678113460540771
1979-09-13,-17.5,14.73,Dakar,0.6956229686737061
1979-09-14,-17.5,14.73,Dakar,0.10841424465179443
1979-09-15,-17.5,14.73,Dakar,3.735489273071289
1979-09-16,-17.5,14.73,Dakar,0.8494097709655761
1979-09-17,-17.5,14.73,Dakar,0.0
1979-09-18,-17.5,14.73,Dakar,0.0
1979-09-19,-17.5,14.73,Dakar,10.332100677490235
1979-09-20,-17.5,14.73,Dakar,32.09815673828125
1979-09-21,-17.5,14.73,Dakar,0.1415272355079651
1979-09-22,-17.5,14.73,Dakar,0.0
1979-09-23,-17.5,14.73,Dakar,0.0
1979-09-24,-17.5,14.73,Dakar,0.0
1979-09-25,-17.5,14.73,Dakar,0.0
1979-09-26,-17.5,14.73,Dakar,7.2927978515625
1979-09-27,-17.5,14.73,Dakar,0.8700790405273438
1979-09-28,-17.5,14.73,Dakar,0.7888872623443604
1979-09-29,-17.5,14.73,Dakar,0.0
1979-09-30,-17.5,14.73,Dakar,0.0
1979-10-01,-17.5,14.73,Dakar,0.0
1979-10-02,-17.5,14.73,Dakar,0.0
1979-10-03,-17.5,14.73,Dakar,0.1976611375808716
1979-10-04,-17.5,14.73,Dakar,0.024236054718494417
1979-10-05,-17.5,14.73,Dakar,0.0
1979-10-06,-17.5,14.73,Dakar,0.0
1979-10-07,-17.5,14.73,Dakar,0.1778806447982788
1979-10-08,-17.5,14.73,Dakar,0.0
1979-10-09,-17.5,14.73,Dakar,0.0
1979-10-10,-17.5,14.73,Dakar,0.0
1979-10-11,-17.5,14.73,Dakar,0.0
1979-10-12,-17.5,14.73,Dakar,0.0
1979-10-13,-17.5,14.73,Dakar,0.0
1979-10-14,-17.5,14.73,Dakar,0.0
1979-10-15,-17.5,14.73,Dakar,0.0
1979-10-16,-17.5,14.73,Dakar,0.0
1979-10-17,-17.5,14.73,Dakar,0.022302983701229094
1979-10-18,-17.5,14.73,Dakar,0.0
1979-10-19,-17.5,14.73,Dakar,0.12977591753005982
1979-10-20,-17.5,14.73,Dakar,0.0
1979-10-21,-17.5,14.73,Dakar,0.0
1979-10-22,-17.5,14.73,Dakar,0.0
1979-10-23,-17.5,14.73,Dakar,0.0
1979-10-24,-17.5,14.73,Dakar,0.11302006244659424
1979-10-25,-17.5,14.73,Dakar,0.08588510155677795
1979-10-26,-17.5,14.73,Dakar,0.0
1979-10-27,-17.5,14.73,Dakar,0.0
1979-10-28,-17.5,14.73,Dakar,0.0
1979-10-29,-17.5,14.73,Dakar,0.0
1979-10-30,-17.5,14.73,Dakar,0.0
1979-10-31,-17.5,14.73,Dakar,0.0
1979-11-01,-17.5,14.73,Dakar,0.0
1979-11-02,-17.5,14.73,Dakar,0.0
1979-11-03,-17.5,14.73,Dakar,0.0
1979-11-04,-17.5,14.73,Dakar,0.0
1979-11-05,-17.5,14.73,Dakar,0.0
1979-11-06,-17.5,14.73,Dakar,0.0
1979-11-07,-17.5,14.73,Dakar,0.05402630567550659
1979-11-08,-17.5,14.73,Dakar,0.0
1979-11-09,-17.5,14.73,Dakar,0.0
1979-11-10,-17.5,14.73,Dakar,0.0
1979-11-11,-17.5,14.73,Dakar,0.0
1979-11-12,-17.5,14.73,Dakar,0.0
1979-11-13,-17.5,14.73,Dakar,0.0
1979-11-14,-17.5,14.73,Dakar,0.0
1979-11-15,-17.5,14.73,Dakar,0.0
1979-11-16,-17.5,14.73,Dakar,0.0
1979-11-17,-17.5,14.73,Dakar,0.0
1979-11-18,-17.5,14.73,Dakar,0.0
1979-11-19,-17.5,14.73,Dakar,0.0
1979-11-20,-17.5,14.73,Dakar,0.0
1979-11-21,-17.5,14.73,Dakar,0.0
1979-11-22,-17.5,14.73,Dakar,0.0
1979-11-23,-17.5,14.73,Dakar,0.0
1979-11-24,-17.5,14.73,Dakar,0.0
1979-11-25,-17.5,14.73,Dakar,0.0
1979-11-26,-17.5,14.73,Dakar,0.0
1979-11-27,-17.5,14.73,Dakar,0.0
1979-11-28,-17.5,14.73,Dakar,0.0
1979-11-29,-17.5,14.73,Dakar,0.0
1979-11-30,-17.5,14.73,Dakar,0.0
1979-12-01,-17.5,14.73,Dakar,0.0
1979-12-02,-17.5,14.73,Dakar,0.0
1979-12-03,-17.5,14.73,Dakar,0.0
1979-12-04,-17.5,14.73,Dakar,0.16821097135543822
1979-12-05,-17.5,14.73,Dakar,0.0
1979-12-06,-17.5,14.73,Dakar,0.0
1979-12-07,-17.5,14.73,Dakar,0.0
1979-12-08,-17.5,14.73,Dakar,0.0
1979-12-09,-17.5,14.73,Dakar,0.0
1979-12-10,-17.5,14.73,Dakar,0.0
1979-12-11,-17.5,14.73,Dakar,0.0
1979-12-12,-17.5,14.73,Dakar,0.0
1979-12-13,-17.5,14.73,Dakar,0.0
1979-12-14,-17.5,14.73,Dakar,0.0
1979-12-15,-17.5,14.73,Dakar,0.0
1979-12-16,-17.5,14.73,Dakar,0.0
1979-12-17,-17.5,14.73,Dakar,0.0
1979-12-18,-17.5,14.73,Dakar,0.0
1979-12-19,-17.5,14.73,Dakar,0.0
1979-12-20,-17.5,14.73,Dakar,0.0
1979-12-21,-17.5,14.73,Dakar,0.0
1979-12-22,-17.5,14.73,Dakar,0.0
1979-12-23,-17.5,14.73,Dakar,0.0
1979-12-24,-17.5,14.73,Dakar,0.13850300312042235
1979-12-25,-17.5,14.73,Dakar,0.0
1979-12-26,-17.5,14.73,Dakar,0.0
1979-12-27,-17.5,14.73,Dakar,0.0
1979-12-28,-17.5,14.73,Dakar,0.0
1979-12-29,-17.5,14.73,Dakar,0.0
1979-12-30,-17.5,14.73,Dakar,0.0
1979-12-31,-17.5,14.73,Dakar,0.0
1980-01-01,-17.5,14.73,Dakar,0.0
1980-01-02,-17.5,14.73,Dakar,0.0
1980-01-03,-17.5,14.73,Dakar,0.0
1980-01-04,-17.5,14.73,Dakar,0.0
1980-01-05,-17.5,14.73,Dakar,0.0
1980-01-06,-17.5,14.73,Dakar,1.7945167541503906
1980-01-07,-17.5,14.73,Dakar,0.0
1980-01-08,-17.5,14.73,Dakar,0.0
1980-01-09,-17.5,14.73,Dakar,0.0
1980-01-10,-17.5,14.73,Dakar,0.0
1980-01-11,-17.5,14.73,Dakar,0.0
1980-01-12,-17.5,14.73,Dakar,0.0
1980-01-13,-17.5,14.73,Dakar,0.0
1980-01-14,-17.5,14.73,Dakar,0.0
1980-01-15,-17.5,14.73,Dakar,0.0
1980-01-16,-17.5,14.73,Dakar,0.0
1980-01-17,-17.5,14.73,Dakar,0.0
1980-01-18,-17.5,14.73,Dakar,0.0
1980-01-19,-17.5,14.73,Dakar,0.0
1980-01-20,-17.5,14.73,Dakar,0.0
1980-01-21,-17.5,14.73,Dakar,0.0
1980-01-22,-17.5,14.73,Dakar,0.0
1980-01-23,-17.5,14.73,Dakar,0.0
1980-01-24,-17.5,14.73,Dakar,0.0
1980-01-25,-17.5,14.73,Dakar,0.0
1980-01-26,-17.5,14.73,Dakar,0.0
1980-01-27,-17.5,14.73,Dakar,0.0
1980-01-28,-17.5,14.73,Dakar,0.0
1980-01-29,-17.5,14.73,Dakar,0.0
1980-01-30,-17.5,14.73,Dakar,0.0
1980-01-31,-17.5,14.73,Dakar,0.0
1980-02-01,-17.5,14.73,Dakar,0.0
1980-02-02,-17.5,14.73,Dakar,0.0
1980-02-03,-17.5,14.73,Dakar,0.0
1980-02-04,-17.5,14.73,Dakar,0.0
1980-02-05,-17.5,14.73,Dakar,0.0
1980-02-06,-17.5,14.73,Dakar,0.052457600831985474
1980-02-07,-17.5,14.73,Dakar,0.0
1980-02-08,-17.5,14.73,Dakar,0.0
1980-02-09,-17.5,14.73,Dakar,0.0
1980-02-10,-17.5,14.73,Dakar,0.0
1980-02-11,-17.5,14.73,Dakar,0.0
1980-02-12,-17.5,14.73,Dakar,0.0
1980-02-13,-17.5,14.73,Dakar,0.0
1980-02-14,-17.5,14.73,Dakar,0.0
1980-02-15,-17.5,14.73,Dakar,0.24345798492431642
1980-02-16,-17.5,14.73,Dakar,0.0
1980-02-17,-17.5,14.73,Dakar,0.0
1980-02-18,-17.5,14.73,Dakar,0.0
1980-02-19,-17.5,14.73,Dakar,0.0
1980-02-20,-17.5,14.73,Dakar,0.0
1980-02-21,-17.5,14.73,Dakar,0.0
1980-02-22,-17.5,14.73,Dakar,0.0
1980-02-23,-17.5,14.73,Dakar,0.0
1980-02-24,-17.5,14.73,Dakar,0.0
1980-02-25,-17.5,14.73,Dakar,0.0
1980-02-26,-17.5,14.73,Dakar,0.0
1980-02-27,-17.5,14.73,Dakar,0.0
1980-02-28,-17.5,14.73,Dakar,0.036548486351966857
1980-02-29,-17.5,14.73,Dakar,0.8600699424743652
1980-03-01,-17.5,14.73,Dakar,0.6838237285614014
1980-03-02,-17.5,14.73,Dakar,0.0
1980-03-03,-17.5,14.73,Dakar,0.0
1980-03-04,-17.5,14.73,Dakar,0.0
1980-03-05,-17.5,14.73,Dakar,0.0
1980-03-06,-17.5,14.73,Dakar,0.0
1980-03-07,-17.5,14.73,Dakar,0.0
1980-03-08,-17.5,14.73,Dakar,0.0
1980-03-09,-17.5,14.73,Dakar,0.0
1980-03-10,-17.5,14.73,Dakar,0.0
1980-03-11,-17.5,14.73,Dakar,0.0
1980-03-12,-17.5,14.73,Dakar,0.0
1980-03-13,-17.5,14.73,Dakar,0.0
1980-03-14,-17.5,14.73,Dakar,0.0
1980-03-15,-17.5,14.73,Dakar,0.0
1980-03-16,-17.5,14.73,Dakar,0.0
1980-03-17,-17.5,14.73,Dakar,0.0
1980-03-18,-17.5,14.73,Dakar,0.0
1980-03-19,-17.5,14.73,Dakar,0.0
1980-03-20,-17.5,14.73,Dakar,0.0
1980-03-21,-17.5,14.73,Dakar,0.0
1980-03-22,-17.5,14.73,Dakar,0.0
1980-03-23,-17.5,14.73,Dakar,0.0
1980-03-24,-17.5,14.73,Dakar,0.0
1980-03-25,-17.5,14.73,Dakar,0.0
1980-03-26,-17.5,14.73,Dakar,0.0
1980-03-27,-17.5,14.73,Dakar,0.0
1980-03-28,-17.5,14.73,Dakar,0.0
1980-03-29,-17.5,14.73,Dakar,0.0
1980-03-30,-17.5,14.73,Dakar,0.0
1980-03-31,-17.5,14.73,Dakar,0.0
1980-04-01,-17.5,14.73,Dakar,0.0
1980-04-02,-17.5,14.73,Dakar,0.0
1980-04-03,-17.5,14.73,Dakar,0.0
1980-04-04,-17.5,14.73,Dakar,0.0
1980-04-05,-17.5,14.73,Dakar,0.0
1980-04-06,-17.5,14.73,Dakar,0.0
1980-04-07,-17.5,14.73,Dakar,0.0
1980-04-08,-17.5,14.73,Dakar,0.0
1980-04-09,-17.5,14.73,Dakar,0.0
1980-04-10,-17.5,14.73,Dakar,0.0
1980-04-11,-17.5,14.73,Dakar,0.0
1980-04-12,-17.5,14.73,Dakar,0.0
1980-04-13,-17.5,14.73,Dakar,0.0
1980-04-14,-17.5,14.73,Dakar,0.0
1980-04-15,-17.5,14.73,Dakar,0.0
1980-04-16,-17.5,14.73,Dakar,0.0
1980-04-17,-17.5,14.73,Dakar,0.0
1980-04-18,-17.5,14.73,Dakar,0.0
1980-04-19,-17.5,14.73,Dakar,0.0
1980-04-20,-17.5,14.73,Dakar,0.0
1980-04-21,-17.5,14.73,Dakar,0.0
1980-04-22,-17.5,14.73,Dakar,0.0
1980-04-23,-17.5,14.73,Dakar,0.0
1980-04-24,-17.5,14.73,Dakar,0.0
1980-04-25,-17.5,14.73,Dakar,0.0
1980-04-26,-17.5,14.73,Dakar,0.0
1980-04-27,-17.5,14.73,Dakar,0.0
1980-04-28,-17.5,14.73,Dakar,0.0
1980-04-29,-17.5,14.73,Dakar,0.0
1980-04-30,-17.5,14.73,Dakar,0.0
1980-05-01,-17.5,14.73,Dakar,0.0
1980-05-02,-17.5,14.73,Dakar,0.0
1980-05-03,-17.5,14.73,Dakar,0.0
1980-05-04,-17.5,14.73,Dakar,0.0
1980-05-05,-17.5,14.73,Dakar,0.0
1980-05-06,-17.5,14.73,Dakar,0.0
1980-05-07,-17.5,14.73,Dakar,0.0
1980-05-08,-17.5,14.73,Dakar,0.0
1980-05-09,-17.5,14.73,Dakar,0.0
1980-05-10,-17.5,14.73,Dakar,0.0
1980-05-11,-17.5,14.73,Dakar,0.0
1980-05-12,-17.5,14.73,Dakar,0.0
1980-05-13,-17.5,14.73,Dakar,0.0
1980-05-14,-17.5,14.73,Dakar,0.0
1980-05-15,-17.5,14.73,Dakar,0.0
1980-05-16,-17.5,14.73,Dakar,0.0
1980-05-17,-17.5,14.73,Dakar,0.0
1980-05-18,-17.5,14.73,Dakar,0.0
1980-05-19,-17.5,14.73,Dakar,0.0
1980-05-20,-17.5,14.73,Dakar,0.0
1980-05-21,-17.5,14.73,Dakar,0.0
1980-05-22,-17.5,14.73,Dakar,0.0
1980-05-23,-17.5,14.73,Dakar,0.0
1980-05-24,-17.5,14.73,Dakar,0.0
1980-05-25,-17.5,14.73,Dakar,0.0
1980-05-26,-17.5,14.73,Dakar,0.0
1980-05-27,-17.5,14.73,Dakar,0.0
1980-05-28,-17.5,14.73,Dakar,0.0
1980-05-29,-17.5,14.73,Dakar,0.0
1980-05-30,-17.5,14.73,Dakar,0.0
1980-05-31,-17.5,14.73,Dakar,0.0
1980-06-01,-17.5,14.73,Dakar,0.0
1980-06-02,-17.5,14.73,Dakar,0.0
1980-06-03,-17.5,14.73,Dakar,0.0
1980-06-04,-17.5,14.73,Dakar,0.0
1980-06-05,-17.5,14.73,Dakar,0.0
1980-06-06,-17.5,14.73,Dakar,0.18265389204025267
1980-06-07,-17.5,14.73,Dakar,0.0
1980-06-08,-17.5,14.73,Dakar,0.03742124438285828
1980-06-09,-17.5,14.73,Dakar,0.0
1980-06-10,-17.5,14.73,Dakar,0.023696768283843993
1980-06-11,-17.5,14.73,Dakar,0.0
1980-06-12,-17.5,14.73,Dakar,0.0
1980-06-13,-17.5,14.73,Dakar,0.0
1980-06-14,-17.5,14.73,Dakar,0.0
1980-06-15,-17.5,14.73,Dakar,0.0
1980-06-16,-17.5,14.73,Dakar,0.0
1980-06-17,-17.5,14.73,Dakar,0.12362420558929443
1980-06-18,-17.5,14.73,Dakar,0.0
1980-06-19,-17.5,14.73,Dakar,0.0
1980-06-20,-17.5,14.73,Dakar,0.0
1980-06-21,-17.5,14.73,Dakar,0.0
1980-06-22,-17.5,14.73,Dakar,0.0
1980-06-23,-17.5,14.73,Dakar,0.0
